timestamp,temperature,humidity,wind_speed,pressure,hour,day_of_week,is_weekend,wind_direction,precipitation,cloud_cover,is_warning,aqi,pm25
2026-02-14 08:00:00,20.6,92,2.6666666666666665,1014.6,8,5,1,123,0.0,100,1,116,56.6
2026-02-14 09:00:00,21.8,84,2.638888888888889,1015.1,9,5,1,144,0.1,83,1,117,47.7
2026-02-14 10:00:00,23.9,72,2.7777777777777777,1014.8,10,5,1,163,0.1,68,1,119,41.6
2026-02-14 11:00:00,25.2,63,2.972222222222222,1014.1,11,5,1,174,0.1,100,1,120,36.9
2026-02-14 12:00:00,25.1,64,2.833333333333333,1012.9,12,5,1,171,0.0,43,1,120,36.7
2026-02-14 13:00:00,25.0,64,2.861111111111111,1012.1,13,5,1,184,0.0,100,1,121,36.9
2026-02-14 14:00:00,25.7,62,3.222222222222222,1011.1,14,5,1,175,0.0,100,1,122,36.7
2026-02-14 15:00:00,25.8,62,3.1111111111111107,1010.0,15,5,1,164,0.0,99,1,123,36.6
2026-02-14 16:00:00,25.9,61,3.1111111111111107,1009.7,16,5,1,161,0.0,100,1,124,35.4
2026-02-14 17:00:00,25.5,64,3.611111111111111,1009.9,17,5,1,136,0.0,95,1,125,34.1
2026-02-14 18:00:00,23.7,72,3.861111111111111,1010.4,18,5,1,131,0.0,46,1,126,34.7
2026-02-14 19:00:00,22.2,80,4.027777777777778,1011.4,19,5,1,144,0.0,9,1,127,37.0
2026-02-14 20:00:00,21.6,83,3.9166666666666665,1012.1,20,5,1,143,0.0,2,1,127,31.4
2026-02-14 21:00:00,20.6,88,3.4722222222222223,1012.4,21,5,1,139,0.0,4,1,128,30.2
2026-02-14 22:00:00,20.0,94,3.333333333333333,1012.7,22,5,1,144,0.0,18,1,128,33.2
2026-02-14 23:00:00,19.7,97,3.2499999999999996,1012.8,23,5,1,151,0.0,52,1,128,37.5
2026-02-15 00:00:00,19.6,98,2.694444444444444,1012.5,0,6,1,152,0.0,100,1,128,43.3
2026-02-15 01:00:00,20.5,98,2.6666666666666665,1012.5,1,6,1,146,0.0,100,1,126,48.2
2026-02-15 02:00:00,20.9,95,3.0,1011.9,2,6,1,154,0.1,74,1,125,49.4
2026-02-15 03:00:00,20.4,97,2.305555555555556,1011.4,3,6,1,146,0.0,100,1,124,51.6
2026-02-15 04:00:00,20.5,97,2.4722222222222223,1011.1,4,6,1,144,0.0,100,1,122,50.2
2026-02-15 05:00:00,20.6,96,2.7777777777777777,1011.2,5,6,1,150,0.0,100,1,120,49.9
2026-02-15 06:00:00,20.5,96,2.9166666666666665,1011.7,6,6,1,153,0.0,100,1,118,51.0
2026-02-15 07:00:00,20.5,96,2.888888888888889,1012.4,7,6,1,148,0.0,100,1,117,54.7
2026-02-15 08:00:00,21.0,90,3.2777777777777777,1013.1,8,6,1,159,0.0,86,1,116,44.0
2026-02-15 09:00:00,22.6,80,3.861111111111111,1013.8,9,6,1,170,0.0,38,1,114,38.2
2026-02-15 10:00:00,24.4,70,3.9166666666666665,1013.9,10,6,1,177,0.0,46,1,113,34.8
2026-02-15 11:00:00,25.9,61,3.888888888888889,1013.4,11,6,1,179,0.0,100,1,113,34.2
2026-02-15 12:00:00,27.1,56,3.6944444444444446,1011.8,12,6,1,178,0.0,10,1,112,33.8
2026-02-15 13:00:00,27.5,53,3.194444444444444,1010.7,13,6,1,171,0.0,1,1,112,33.4
2026-02-15 14:00:00,28.6,52,3.8055555555555554,1009.4,14,6,1,159,0.0,9,1,112,32.0
2026-02-15 15:00:00,27.9,55,4.75,1008.7,15,6,1,148,0.0,12,1,111,29.8
2026-02-15 16:00:00,27.1,56,4.861111111111111,1008.6,16,6,1,151,0.0,12,1,110,26.4
2026-02-15 17:00:00,25.3,64,4.833333333333333,1008.8,17,6,1,147,0.0,5,1,109,23.6
2026-02-15 18:00:00,23.5,70,4.611111111111112,1009.4,18,6,1,149,0.0,2,1,108,23.2
2026-02-15 19:00:00,22.7,78,4.25,1010.2,19,6,1,146,0.0,7,1,107,24.4
2026-02-15 20:00:00,22.1,82,3.9722222222222223,1010.9,20,6,1,147,0.0,2,1,106,25.1
2026-02-15 21:00:00,21.2,88,2.888888888888889,1011.5,21,6,1,148,0.0,63,1,105,29.3
2026-02-15 22:00:00,21.0,92,2.611111111111111,1011.8,22,6,1,137,0.0,59,1,105,37.0
2026-02-15 23:00:00,20.9,95,2.4166666666666665,1011.7,23,6,1,133,0.0,100,1,106,46.3
2026-02-16 00:00:00,20.9,96,2.5833333333333335,1011.4,0,0,0,136,0.0,100,1,106,55.1
2026-02-16 01:00:00,21.0,96,2.888888888888889,1011.4,1,0,0,138,0.0,100,1,108,61.2
2026-02-16 02:00:00,21.1,94,2.833333333333333,1011.1,2,0,0,139,0.0,100,1,109,61.5
2026-02-16 03:00:00,21.0,94,2.4166666666666665,1010.8,3,0,0,132,0.0,100,1,110,58.7
2026-02-16 04:00:00,21.0,93,2.1666666666666665,1011.0,4,0,0,132,0.0,100,1,111,54.6
2026-02-16 05:00:00,21.0,93,1.9166666666666667,1011.3,5,0,0,133,0.0,100,1,111,49.2
2026-02-16 06:00:00,20.9,95,1.6666666666666665,1011.8,6,0,0,127,0.0,100,1,111,50.6
2026-02-16 07:00:00,20.9,96,1.8611111111111112,1012.8,7,0,0,126,0.0,100,1,111,58.9
2026-02-16 08:00:00,21.5,90,2.1666666666666665,1013.4,8,0,0,161,0.2,73,1,112,48.3
2026-02-16 09:00:00,22.8,82,2.75,1014.1,9,0,0,177,0.1,35,1,112,41.6
2026-02-16 10:00:00,24.3,73,2.861111111111111,1014.1,10,0,0,179,0.1,38,1,113,36.9
2026-02-16 11:00:00,25.6,65,2.8055555555555554,1013.6,11,0,0,178,0.0,30,1,113,36.1
2026-02-16 12:00:00,26.6,59,2.861111111111111,1012.6,12,0,0,175,0.0,96,1,113,37.6
2026-02-16 13:00:00,26.6,58,2.6666666666666665,1011.3,13,0,0,167,0.0,100,1,113,38.9
2026-02-16 14:00:00,27.3,56,2.3333333333333335,1010.3,14,0,0,157,0.0,97,1,114,40.6
2026-02-16 15:00:00,28.0,53,2.2222222222222223,1009.5,15,0,0,157,0.0,96,1,115,41.9
2026-02-16 16:00:00,28.0,53,2.4722222222222223,1009.2,16,0,0,135,0.0,72,1,116,42.7
2026-02-16 17:00:00,27.1,57,2.4166666666666665,1009.3,17,0,0,130,0.0,59,1,118,43.0
2026-02-16 18:00:00,25.0,66,3.138888888888889,1009.7,18,0,0,138,0.0,12,1,120,49.7
2026-02-16 19:00:00,23.6,72,3.75,1010.2,19,0,0,146,0.0,23,1,123,65.0
2026-02-16 20:00:00,22.9,77,3.9166666666666665,1011.3,20,0,0,136,0.0,5,1,127,53.8
2026-02-16 21:00:00,21.8,84,3.1111111111111107,1011.8,21,0,0,143,0.0,4,1,130,41.3
2026-02-16 22:00:00,21.0,90,2.861111111111111,1012.1,22,0,0,140,0.0,1,1,131,35.2
2026-02-16 23:00:00,20.3,95,2.5277777777777777,1012.4,23,0,0,142,0.0,1,1,131,35.4
2026-02-17 00:00:00,20.0,96,2.1944444444444446,1012.6,0,1,0,150,0.0,2,1,130,37.1
2026-02-17 01:00:00,20.6,98,2.2222222222222223,1012.4,1,1,0,136,0.0,45,1,128,40.6
2026-02-17 02:00:00,20.7,98,2.0277777777777777,1012.1,2,1,0,120,0.0,100,1,126,45.8
2026-02-17 03:00:00,21.0,97,2.0277777777777777,1012.1,3,1,0,106,0.0,100,1,124,51.3
2026-02-17 04:00:00,21.0,96,1.6666666666666665,1012.3,4,1,0,97,0.0,62,1,123,54.6
2026-02-17 05:00:00,20.6,98,1.3611111111111112,1012.5,5,1,0,84,0.0,97,1,123,53.6
2026-02-17 06:00:00,20.8,97,1.4444444444444444,1013.6,6,1,0,65,0.0,100,1,124,46.7
2026-02-17 07:00:00,21.0,94,1.4166666666666665,1014.6,7,1,0,100,0.0,100,1,123,51.9
2026-02-17 08:00:00,22.2,89,1.6944444444444442,1015.5,8,1,0,78,0.0,100,1,123,35.9
2026-02-17 09:00:00,23.0,84,1.75,1016.6,9,1,0,85,0.0,98,1,121,29.8
2026-02-17 10:00:00,23.5,80,2.833333333333333,1017.2,10,1,0,97,0.0,73,1,120,27.3
2026-02-17 11:00:00,23.9,79,2.861111111111111,1016.7,11,1,0,77,0.2,66,1,119,27.1
2026-02-17 12:00:00,24.8,74,2.944444444444444,1015.8,12,1,0,71,0.4,98,1,118,27.5
2026-02-17 13:00:00,25.0,70,2.972222222222222,1014.8,13,1,0,70,0.5,88,1,117,27.6
2026-02-17 14:00:00,25.0,70,3.3611111111111107,1013.9,14,1,0,63,0.4,40,1,116,28.1
2026-02-17 15:00:00,24.9,66,3.8055555555555554,1013.3,15,1,0,62,0.2,38,1,115,28.2
2026-02-17 16:00:00,24.9,67,3.4722222222222223,1013.4,16,1,0,69,0.0,40,1,113,28.2
2026-02-17 17:00:00,24.1,74,3.3055555555555554,1013.6,17,1,0,63,0.0,63,1,112,28.3
2026-02-17 18:00:00,22.9,79,3.0277777777777777,1014.4,18,1,0,68,0.0,83,1,110,28.6
2026-02-17 19:00:00,21.3,89,2.305555555555556,1014.8,19,1,0,88,0.0,93,1,108,54.7
2026-02-17 20:00:00,20.9,89,1.6666666666666665,1015.4,20,1,0,97,0.0,99,1,107,54.7
2026-02-17 21:00:00,20.6,87,1.972222222222222,1016.2,21,1,0,54,0.0,100,1,107,54.1
2026-02-17 22:00:00,20.3,74,2.944444444444444,1016.7,22,1,0,48,0.0,100,1,108,51.0
2026-02-17 23:00:00,19.4,70,2.888888888888889,1017.0,23,1,0,46,0.0,100,1,110,46.7
2026-02-18 00:00:00,18.9,71,3.0555555555555554,1017.1,0,2,0,35,0.0,100,1,111,42.7
2026-02-18 01:00:00,19.0,81,3.0,1016.7,1,2,0,30,0.1,100,1,112,43.1
2026-02-18 02:00:00,18.5,84,3.5833333333333335,1016.7,2,2,0,37,0.2,100,1,112,47.6
2026-02-18 03:00:00,18.0,83,3.3611111111111107,1016.8,3,2,0,35,0.0,100,1,112,44.2
2026-02-18 04:00:00,17.6,82,2.8055555555555554,1017.0,4,2,0,33,0.0,100,1,111,41.0
2026-02-18 05:00:00,17.3,83,2.8055555555555554,1017.1,5,2,0,31,0.0,100,1,110,38.8
2026-02-18 06:00:00,17.0,84,3.0277777777777777,1017.9,6,2,0,34,0.0,100,1,109,38.2
2026-02-18 07:00:00,17.2,81,2.861111111111111,1019.0,7,2,0,40,0.0,100,1,108,44.1
2026-02-18 08:00:00,17.6,78,2.8055555555555554,1019.5,8,2,0,33,0.0,100,1,107,43.8
2026-02-18 09:00:00,18.1,75,2.694444444444444,1020.3,9,2,0,28,0.0,100,1,108,41.3
2026-02-18 10:00:00,19.3,70,1.9166666666666667,1020.7,10,2,0,25,0.0,100,1,109,40.3
2026-02-18 11:00:00,20.5,67,1.611111111111111,1020.1,11,2,0,22,0.0,100,1,110,40.9
2026-02-18 12:00:00,21.3,65,2.25,1019.4,12,2,0,73,0.0,100,1,112,40.3
2026-02-18 13:00:00,20.4,73,0.9444444444444444,1018.9,13,2,0,47,0.0,100,1,113,41.7
2026-02-18 14:00:00,20.5,73,0.8611111111111112,1018.0,14,2,0,31,0.0,100,1,114,40.7
2026-02-18 15:00:00,20.9,73,0.8611111111111112,1017.1,15,2,0,83,0.0,100,1,116,40.7
2026-02-18 16:00:00,21.1,73,1.4166666666666665,1016.9,16,2,0,122,0.0,100,1,117,40.3
2026-02-18 17:00:00,21.2,72,1.611111111111111,1016.6,17,2,0,126,0.0,100,1,118,42.3
2026-02-18 18:00:00,20.6,76,2.055555555555556,1017.0,18,2,0,157,0.0,100,1,120,50.5
2026-02-18 19:00:00,19.0,90,0.41666666666666663,1017.8,19,2,0,126,0.0,100,1,122,66.6
2026-02-18 20:00:00,18.8,90,0.38888888888888884,1018.1,20,2,0,113,0.0,100,1,123,71.9
2026-02-18 21:00:00,18.6,90,0.11111111111111112,1018.3,21,2,0,117,0.0,100,1,125,79.2
2026-02-18 22:00:00,18.5,90,0.0,1018.4,22,2,0,270,0.0,100,1,128,81.3
2026-02-18 23:00:00,18.4,91,0.5,1018.5,23,2,0,315,0.0,100,1,131,83.1
2026-02-19 00:00:00,18.3,92,1.1388888888888888,1018.8,0,3,0,285,0.0,100,1,135,80.6
2026-02-19 01:00:00,18.0,92,1.2777777777777777,1018.8,1,3,0,306,0.0,100,1,139,75.0
2026-02-19 02:00:00,18.0,91,1.4166666666666665,1018.6,2,3,0,342,0.0,100,1,142,68.2
2026-02-19 03:00:00,18.0,91,1.5,1018.4,3,3,0,358,0.0,100,1,144,61.2
2026-02-19 04:00:00,17.9,90,1.5833333333333333,1018.2,4,3,0,13,0.1,100,1,146,56.1
2026-02-19 05:00:00,17.9,89,2.0277777777777777,1018.5,5,3,0,16,0.2,100,1,147,52.2
2026-02-19 06:00:00,17.8,88,2.1666666666666665,1019.1,6,3,0,13,0.1,100,1,149,50.2
2026-02-19 07:00:00,17.5,84,2.2777777777777777,1020.0,7,3,0,22,0.4,100,1,150,56.9
2026-02-19 08:00:00,18.0,82,2.833333333333333,1020.4,8,3,0,34,0.1,100,1,150,52.5
2026-02-19 09:00:00,18.9,76,2.1666666666666665,1021.2,9,3,0,29,0.0,100,1,150,46.6
2026-02-19 10:00:00,20.0,71,2.0833333333333335,1021.6,10,3,0,21,0.0,100,1,151,43.5
2026-02-19 11:00:00,20.7,70,1.5833333333333333,1021.1,11,3,0,24,0.0,100,1,151,42.5
2026-02-19 12:00:00,21.8,67,1.6944444444444442,1020.0,12,3,0,66,0.0,100,1,151,40.2
2026-02-19 13:00:00,21.5,69,0.9444444444444444,1019.4,13,3,0,58,0.0,100,1,151,40.3
2026-02-19 14:00:00,22.2,66,0.6666666666666666,1018.7,14,3,0,27,0.0,100,1,151,42.6
2026-02-19 15:00:00,22.2,66,0.6111111111111112,1018.2,15,3,0,14,0.0,100,1,151,45.2
2026-02-19 16:00:00,22.4,66,0.5,1017.7,16,3,0,37,0.0,98,1,151,46.9
2026-02-19 17:00:00,22.4,67,0.6666666666666666,1017.5,17,3,0,351,0.0,73,1,151,49.7
2026-02-19 18:00:00,20.9,77,0.9444444444444444,1017.8,18,3,0,302,0.0,100,1,151,71.9
2026-02-19 19:00:00,20.0,82,0.9722222222222222,1018.6,19,3,0,345,0.0,100,1,152,86.8
2026-02-19 20:00:00,20.1,80,1.8888888888888888,1019.3,20,3,0,360,0.0,100,1,152,108.3
2026-02-19 21:00:00,19.8,79,3.2777777777777777,1019.7,21,3,0,52,0.0,100,1,153,127.1
2026-02-19 22:00:00,19.4,73,3.0277777777777777,1020.0,22,3,0,50,0.0,100,1,154,108.0
2026-02-19 23:00:00,19.0,73,2.7777777777777777,1020.1,23,3,0,30,0.1,100,1,154,76.8
2026-02-20 00:00:00,18.1,80,3.3888888888888884,1020.6,0,4,0,27,0.4,100,1,154,49.8
2026-02-20 01:00:00,17.3,91,3.4722222222222223,1020.9,1,4,0,7,0.1,100,1,154,28.5
2026-02-20 02:00:00,17.0,92,3.333333333333333,1020.6,2,4,0,9,0.4,100,1,153,15.4
2026-02-20 03:00:00,16.8,90,3.194444444444444,1020.2,3,4,0,14,0.3,100,1,151,10.4
2026-02-20 04:00:00,16.6,91,2.833333333333333,1019.7,4,4,0,10,0.1,98,1,150,9.3
2026-02-20 05:00:00,16.5,91,2.5555555555555554,1019.5,5,4,0,358,0.0,100,1,147,10.5
2026-02-20 06:00:00,16.5,89,2.4722222222222223,1019.7,6,4,0,351,0.0,100,1,142,13.9
2026-02-20 07:00:00,16.9,82,1.6666666666666665,1020.1,7,4,0,5,0.0,98,1,139,11.9
2026-02-20 08:00:00,17.5,79,1.3611111111111112,1020.4,8,4,0,354,0.0,95,1,134,11.4
2026-02-20 09:00:00,18.5,74,1.611111111111111,1020.7,9,4,0,353,0.0,37,1,130,12.7
2026-02-20 10:00:00,20.2,68,1.7222222222222223,1020.7,10,4,0,350,0.0,13,1,126,14.6
2026-02-20 11:00:00,22.0,63,1.5277777777777777,1019.8,11,4,0,351,0.0,1,1,123,17.5
2026-02-20 12:00:00,23.5,60,0.11111111111111112,1018.0,12,4,0,243,0.0,56,1,121,21.4
2026-02-20 13:00:00,22.9,62,1.3888888888888888,1017.0,13,4,0,224,0.0,98,1,119,25.0
2026-02-20 14:00:00,23.8,60,1.7222222222222223,1015.5,14,4,0,218,0.0,100,1,117,28.2
2026-02-20 15:00:00,23.7,60,1.75,1014.2,15,4,0,204,0.0,100,1,116,30.7
2026-02-20 16:00:00,23.7,60,2.0,1013.1,16,4,0,184,0.0,100,1,114,32.1
2026-02-20 17:00:00,23.2,63,2.1944444444444446,1012.7,17,4,0,150,0.0,100,1,112,36.0
2026-02-20 18:00:00,22.0,69,2.0277777777777777,1012.4,18,4,0,128,0.0,73,1,111,52.5
2026-02-20 19:00:00,21.6,72,2.944444444444444,1012.4,19,4,0,129,0.0,91,1,109,67.8
2026-02-20 20:00:00,21.2,74,4.388888888888889,1012.6,20,4,0,142,0.0,4,1,107,65.4
2026-02-20 21:00:00,19.4,81,3.861111111111111,1012.9,21,4,0,149,0.0,1,1,103,54.6
2026-02-20 22:00:00,18.5,87,3.416666666666667,1012.9,22,4,0,150,0.0,1,0,96,47.3
2026-02-20 23:00:00,17.9,92,3.1666666666666665,1012.5,23,4,0,155,0.0,2,0,90,44.1
2026-02-21 00:00:00,17.6,95,2.888888888888889,1012.3,0,5,1,152,0.0,5,0,88,42.8
2026-02-21 01:00:00,17.8,97,2.638888888888889,1012.1,1,5,1,147,0.0,13,0,87,43.5
2026-02-21 02:00:00,17.8,98,2.6666666666666665,1011.3,2,5,1,147,0.0,72,0,88,44.2
2026-02-21 03:00:00,17.8,98,2.3333333333333335,1010.6,3,5,1,149,0.0,84,0,91,45.5
2026-02-21 04:00:00,17.8,98,2.2222222222222223,1009.9,4,5,1,146,0.0,87,0,94,47.5
2026-02-21 05:00:00,17.9,98,2.305555555555556,1009.7,5,5,1,146,0.0,100,0,97,49.6
2026-02-21 06:00:00,18.1,97,2.7777777777777777,1009.5,6,5,1,152,0.0,100,1,101,51.8
2026-02-21 07:00:00,18.3,96,2.305555555555556,1010.3,7,5,1,162,0.0,100,1,105,61.2
2026-02-21 08:00:00,19.1,90,3.1111111111111107,1010.9,8,5,1,175,0.0,100,1,110,59.6
2026-02-21 09:00:00,20.5,83,3.75,1010.7,9,5,1,178,0.0,100,1,115,54.5
2026-02-21 10:00:00,22.4,75,4.055555555555555,1010.6,10,5,1,180,0.1,100,1,119,50.3
2026-02-21 11:00:00,23.4,71,4.111111111111112,1009.4,11,5,1,178,0.1,100,1,123,48.9
2026-02-21 12:00:00,24.5,67,3.8333333333333335,1007.7,12,5,1,174,0.0,99,1,126,49.2
2026-02-21 13:00:00,24.5,68,2.7777777777777777,1007.0,13,5,1,167,0.0,100,1,129,49.6
2026-02-21 14:00:00,26.1,62,2.6666666666666665,1005.4,14,5,1,167,0.0,96,1,132,49.0
2026-02-21 15:00:00,28.0,55,3.8055555555555554,1003.9,15,5,1,162,0.0,93,1,134,47.0
2026-02-21 16:00:00,27.0,60,4.972222222222221,1003.4,16,5,1,139,0.0,16,1,136,44.2
2026-02-21 17:00:00,25.0,69,4.416666666666667,1003.4,17,5,1,134,0.0,2,1,137,39.3
2026-02-21 18:00:00,23.5,74,4.194444444444445,1004.1,18,5,1,139,0.0,9,1,137,31.0
2026-02-21 19:00:00,22.4,80,4.611111111111112,1004.3,19,5,1,149,0.0,7,1,135,29.5
2026-02-21 20:00:00,21.6,84,4.277777777777778,1005.0,20,5,1,151,0.0,5,1,131,23.0
2026-02-21 21:00:00,21.0,87,3.9166666666666665,1005.6,21,5,1,152,0.0,55,1,127,22.6
2026-02-21 22:00:00,20.5,91,3.2499999999999996,1006.3,22,5,1,142,0.0,27,1,123,25.3
2026-02-21 23:00:00,20.0,94,3.1666666666666665,1006.4,23,5,1,131,0.0,13,1,121,28.2
2026-02-22 00:00:00,19.7,96,2.944444444444444,1006.4,0,6,1,120,0.0,24,1,119,27.0
2026-02-22 01:00:00,20.8,97,3.3055555555555554,1006.4,1,6,1,125,0.0,100,1,118,25.1
2026-02-22 02:00:00,20.9,97,3.222222222222222,1005.9,2,6,1,123,0.0,100,1,116,23.9
2026-02-22 03:00:00,21.0,97,2.8055555555555554,1006.0,3,6,1,125,0.0,100,1,114,23.7
2026-02-22 04:00:00,21.2,96,2.5833333333333335,1006.3,4,6,1,127,0.0,100,1,111,23.7
2026-02-22 05:00:00,21.3,96,2.3333333333333335,1006.4,5,6,1,118,0.0,100,1,109,23.9
2026-02-22 06:00:00,21.4,97,2.5,1006.9,6,6,1,113,0.0,100,1,106,24.4
2026-02-22 07:00:00,21.0,97,2.4166666666666665,1007.9,7,6,1,97,0.0,100,1,103,29.9
2026-02-22 08:00:00,21.3,95,2.638888888888889,1008.6,8,6,1,99,0.0,100,0,100,27.4
2026-02-22 09:00:00,21.9,93,2.944444444444444,1009.2,9,6,1,109,0.0,100,0,97,27.1
2026-02-22 10:00:00,23.5,84,3.75,1009.5,10,6,1,131,0.0,100,0,95,27.1
2026-02-22 11:00:00,25.2,75,3.333333333333333,1009.0,11,6,1,147,0.1,100,0,93,27.0
2026-02-22 12:00:00,25.4,75,3.638888888888889,1008.1,12,6,1,146,0.1,100,0,91,26.1
2026-02-22 13:00:00,24.0,81,4.138888888888889,1007.3,13,6,1,132,0.0,100,0,89,23.7
2026-02-22 14:00:00,23.6,81,4.194444444444445,1006.5,14,6,1,125,0.2,100,0,86,21.5
2026-02-22 15:00:00,23.0,81,4.111111111111112,1006.2,15,6,1,123,0.1,100,0,84,21.1
2026-02-22 16:00:00,23.0,80,3.9166666666666665,1006.3,16,6,1,129,0.0,100,0,82,20.7
2026-02-22 17:00:00,22.4,83,3.6666666666666665,1006.4,17,6,1,129,0.0,100,0,80,21.7
2026-02-22 18:00:00,22.2,83,3.138888888888889,1006.8,18,6,1,136,0.0,100,0,78,24.2
2026-02-22 19:00:00,22.3,81,4.0,1007.1,19,6,1,126,0.0,100,0,77,27.1
2026-02-22 20:00:00,21.7,86,3.888888888888889,1007.6,20,6,1,126,0.4,100,0,77,31.5
2026-02-22 21:00:00,20.9,93,3.4722222222222223,1008.1,21,6,1,127,0.6,100,0,78,33.1
2026-02-22 22:00:00,20.9,92,3.0277777777777777,1008.7,22,6,1,134,0.2,100,0,79,38.6
2026-02-22 23:00:00,20.9,91,2.8055555555555554,1009.0,23,6,1,145,0.0,100,0,80,41.1
2026-02-23 00:00:00,20.8,91,2.638888888888889,1008.8,0,0,0,141,0.0,100,0,81,40.7
2026-02-23 01:00:00,21.3,90,2.4444444444444446,1008.2,1,0,0,131,0.0,100,0,82,39.1
2026-02-23 02:00:00,21.2,90,2.7777777777777777,1007.7,2,0,0,131,0.0,100,0,84,39.1
2026-02-23 03:00:00,21.2,91,3.1111111111111107,1007.0,3,0,0,131,0.0,100,0,85,37.1
2026-02-23 04:00:00,21.1,91,3.2777777777777777,1006.7,4,0,0,134,0.0,100,0,86,34.8
2026-02-23 05:00:00,21.2,90,3.0555555555555554,1006.9,5,0,0,132,0.0,100,0,87,34.9
2026-02-23 06:00:00,21.2,91,2.861111111111111,1007.4,6,0,0,131,0.0,100,0,88,34.7
2026-02-23 07:00:00,21.0,93,2.6666666666666665,1008.6,7,0,0,133,0.1,83,0,89,36.2
2026-02-23 08:00:00,22.5,89,3.1111111111111107,1009.3,8,0,0,139,0.0,100,0,90,34.9
2026-02-23 09:00:00,23.2,88,3.7777777777777777,1009.8,9,0,0,150,0.0,100,0,90,35.4
2026-02-23 10:00:00,24.4,82,4.638888888888888,1010.1,10,0,0,166,0.0,100,0,91,34.6
2026-02-23 11:00:00,24.9,78,4.611111111111112,1009.5,11,0,0,167,0.1,100,0,92,29.5
2026-02-23 12:00:00,24.8,78,3.7222222222222223,1008.6,12,0,0,163,0.1,100,0,92,27.4
2026-02-23 13:00:00,24.5,79,3.333333333333333,1008.0,13,0,0,164,0.0,100,0,92,25.4
2026-02-23 14:00:00,25.7,72,4.722222222222222,1006.8,14,0,0,159,0.0,74,0,92,24.6
2026-02-23 15:00:00,26.1,69,5.027777777777778,1006.0,15,0,0,157,0.0,45,0,93,24.9
2026-02-23 16:00:00,26.1,68,4.722222222222222,1005.7,16,0,0,160,0.0,76,0,93,25.4
2026-02-23 17:00:00,25.5,71,4.0,1005.7,17,0,0,160,0.0,96,0,93,25.4
2026-02-23 18:00:00,23.9,80,3.638888888888889,1006.1,18,0,0,157,0.2,99,0,94,26.4
2026-02-23 19:00:00,23.7,81,3.75,1006.5,19,0,0,151,0.0,100,0,94,29.9
2026-02-23 20:00:00,23.5,81,4.111111111111112,1007.2,20,0,0,149,0.0,98,0,94,27.3
2026-02-23 21:00:00,23.0,85,3.6944444444444446,1007.9,21,0,0,147,0.0,58,0,94,25.9
2026-02-23 22:00:00,22.4,90,3.3055555555555554,1008.5,22,0,0,151,0.0,99,0,93,25.4
2026-02-23 23:00:00,22.5,91,3.2777777777777777,1008.1,23,0,0,154,0.0,100,0,92,25.7
2026-02-24 00:00:00,22.4,92,3.2499999999999996,1007.8,0,1,0,155,0.0,100,0,90,25.5
2026-02-24 01:00:00,22.5,94,3.2777777777777777,1007.5,1,1,0,152,0.0,98,0,89,25.7
2026-02-24 02:00:00,22.5,94,3.0277777777777777,1007.2,2,1,0,144,0.0,100,0,88,26.1
2026-02-24 03:00:00,22.4,94,2.8055555555555554,1006.9,3,1,0,136,0.0,100,0,87,27.9
2026-02-24 04:00:00,22.1,95,2.7777777777777777,1007.0,4,1,0,139,0.0,100,0,86,31.4
2026-02-24 05:00:00,22.0,95,2.4444444444444446,1007.7,5,1,0,141,0.0,100,0,86,33.8
2026-02-24 06:00:00,22.1,95,2.2222222222222223,1008.6,6,1,0,134,0.0,100,0,86,35.6
2026-02-24 07:00:00,21.9,94,2.4444444444444446,1009.8,7,1,0,125,0.0,100,0,86,34.9
2026-02-24 08:00:00,22.4,92,2.694444444444444,1010.3,8,1,0,138,0.0,100,0,86,35.6
2026-02-24 09:00:00,22.9,90,3.5,1011.1,9,1,0,158,0.0,100,0,86,31.4
2026-02-24 10:00:00,23.5,87,3.3611111111111107,1011.7,10,1,0,163,0.0,100,0,85,28.9
2026-02-24 11:00:00,24.4,82,3.2499999999999996,1011.3,11,1,0,163,0.1,100,0,85,28.8
2026-02-24 12:00:00,24.8,80,2.861111111111111,1010.2,12,1,0,158,0.1,100,0,85,29.3
2026-02-24 13:00:00,24.3,80,2.7222222222222223,1010.1,13,1,0,154,0.1,100,0,85,33.4
2026-02-24 14:00:00,24.3,81,2.388888888888889,1009.0,14,1,0,154,0.0,100,0,86,36.0
2026-02-24 15:00:00,24.6,79,2.3333333333333335,1008.6,15,1,0,152,0.0,100,0,87,33.2
2026-02-24 16:00:00,24.4,81,1.9444444444444444,1008.5,16,1,0,140,0.0,100,0,87,32.0
2026-02-24 17:00:00,24.4,80,2.5555555555555554,1008.3,17,1,0,123,0.0,98,0,88,32.5
2026-02-24 18:00:00,23.6,84,3.222222222222222,1008.6,18,1,0,122,0.0,100,0,89,31.3
2026-02-24 19:00:00,23.0,89,3.888888888888889,1008.6,19,1,0,123,0.0,93,0,89,29.4
2026-02-24 20:00:00,22.6,89,4.055555555555555,1009.4,20,1,0,134,0.0,30,0,89,30.2
2026-02-24 21:00:00,22.1,91,3.2777777777777777,1010.2,21,1,0,141,0.0,95,0,89,31.0
2026-02-24 22:00:00,22.1,92,2.8055555555555554,1011.1,22,1,0,151,0.0,99,0,90,32.7
2026-02-24 23:00:00,22.0,94,2.888888888888889,1010.9,23,1,0,143,0.0,98,0,90,33.1
